,Unnamed: 0,text,label
4322,3845,a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley .,1
1907,448,"[taymor] utilizes the idea of making kahlo's art a living , breathing part of the movie , often catapulting the artist into her own work . this isn't a new idea . it's been done before but never so vividly or with so much passion .",1
2903,3426,a dazzling dream of a documentary .,1
4344,1182,"looking aristocratic , luminous yet careworn in jane hamilton's exemplary costumes , rampling gives a performance that could not be improved upon .",1
4077,1510,there's a wickedly subversive bent to the best parts of birthday girl .,1
30,3617,"there's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout .",1
893,1735,"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land .",1
3354,3704,a french film with a more down-home flavor .,1
1337,3157,"this movie has a strong message about never giving up on a loved one , but it's not an easy movie to watch and will probably disturb many who see it .",1
372,1248,"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear .",1
1088,2815,a bittersweet drama about the limbo of grief and how truth-telling can open the door to liberation .,1
2637,2826,"deflated ending aside , there's much to recommend the film .",1
3353,135,an original gem about an obsession with time .,1
1394,7156,"martin scorsese cria um espetáculo visual que não possui alma - um filme esteticamente belo , mas emocionalmente frio .",0
3101,4029,"smart , sassy interpretation of the oscar wilde play .",1
3852,3442,"one of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace .",1
4021,1786,"you might want to take a reality check before you pay the full ticket price to see "" simone , "" and consider a dvd rental instead .",1
480,3558,. . . the kind of entertainment that parents love to have their kids see .,1
3899,4210,a treat for its depiction on not giving up on dreams when you're a struggling nobody .,1
2393,1860,"both heartbreaking and heartwarming . . . just a simple fable done in an artless sytle , but it's tremendously moving .",1
2270,1223,"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women .",1
4286,1898,the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut .,1
1319,1720,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .",1
4166,1775,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",1
3670,1229,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical .",1
2293,1813,"it is a testament of quiet endurance , of common concern , of reconciled survival .",1
426,5354,a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being .,0
2211,4263,"claire is a terrific role for someone like judd , who really ought to be playing villains .",1
1495,3457,"could have been crisper and punchier , but it's likely to please audiences who like movies that demand four hankies .",1
2663,2651,it's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads . it's quite another to feel physically caught up in the process .,1
2121,2102,a fast paced and suspenseful argentinian thriller about the shadow side of play .,1
3768,3943,wiseman reveals the victims of domestic abuse in all of their pity and terror .,1
343,3017,bouquet gives a performance that is masterly .,1
3404,2004,"just about the best straight-up , old-school horror film of the last 15 years .",1
256,3155,""" spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff . if you're a comic fan , you can't miss it . if you're not , you'll still have a good time . """,1
4586,1756,the solid filmmaking and convincing characters makes this a high water mark for this genre .,1
863,5992,"an unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer/director john mckay can swallow .",0
1527,2938,"none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ?",1
3038,160,"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are .",1
1885,3404,it's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours .,1
3569,2398,"the ring is worth a look , if you don't demand much more than a few cheap thrills from your halloween entertainment .",1
1374,225,"mr . parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1
275,6255,"whenever its story isn't bogged down by idiocy involving the cia and a lost u . s . satellite , hunter -- starring irwin and his american wife/colleague , terri -- is a movie children should enjoy .",0
4321,4380,beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics .,0
2677,4484,gaghan . . . has thrown every suspenseful cliché in the book at this nonsensical story .,0
2679,2642,a tremendous piece of work .,1
1306,2388,"for a debut film , skin of man , heart of beast feels unusually assured .",1
4398,2148,"mastering its formidable arithmetic of cameras and souls , group articulates a flood of emotion .",1
