,Unnamed: 0,idx,text,label
20154,30730,30730,"love , racial tension , and other issues that are as valid today ",1
1859,49509,49509,going to jell ,1
3381,52358,52358,as it is spooky and subtly in love with myth ,1
29047,56113,56113,"faster , livelier and ",1
29231,20514,20514,"a compassionate , ",1
35658,38473,38473,reaffirming washington as possibly the best actor working in movies today ,1
22997,48161,48161,its storytelling prowess ,1
31914,40976,40976,astonishingly pivotal role ,1
8144,27317,27317,completely familiar ,1
13518,46057,46057,frustrates and captivates ,1
5696,63063,63063,scarily funny ,1
19874,17757,17757,an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals ,1
35687,28499,28499,must indeed ,1
6643,54477,54477,contemporary ,1
32024,31713,31713,"( hayek ) throws herself into this dream hispanic role with a teeth-clenching gusto , ",1
30583,34890,34890,scenes so true and heartbreaking ,1
1656,22871,22871,", the film has an odd purity that does n't bring you into the characters so much as it has you study them . ",1
16124,2867,2867,even murphy 's expert comic timing and ,1
3583,43273,43273,", captures a life interestingly lived ",1
19490,12243,12243,most pleasurable movies ,1
11419,57038,57038,heartwarming film ,1
35737,31697,31697,exquisitely performed ,1
35666,19433,19433,loneliness and is n't afraid to provoke introspection in both its characters and its audience ,1
15287,22927,22927,"are incredibly captivating and insanely funny , ",1
26941,66518,66518,to overcome my resistance ,1
3322,30208,30208,a remarkably alluring film ,1
31760,8096,8096,peculiar and always entertaining ,1
23683,49772,49772,pushes all the demographically appropriate comic buttons . ,1
20473,29369,29369,"in imax in short , it 's just as wonderful on the big screen . ",1
12259,23652,23652,a nicely understated expression ,1
22936,59722,59722,"are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front ",1
34428,17392,17392,pleaser ,1
29026,65349,65349,"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and last year 's `` rollerball . ",1
5870,46778,46778,'s really so appealing about the characters ,1
14852,1093,1093,festival ,1
20681,4256,4256,"it 's more enjoyable than i expected , though , and that 's because the laughs come from fairly basic comedic constructs . ",1
10418,32513,32513,"would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway ",1
18855,20938,20938,steven soderbergh 's earlier films ,1
36915,39509,39509,arteta paints a picture of lives lived in a state of quiet desperation . ,1
14750,17685,17685,into such fresh territory ,1
11544,28354,28354,with music and laughter ,1
18102,33496,33496,"as you are watching them , and the slow parade of human frailty fascinates you ",1
23179,61552,61552,is consistently amusing and engrossing ,1
15463,19869,19869,one terrific score and attitude to spare ,1
4831,14677,14677,good performances ,1
30666,37495,37495,sweet and memorable film ,1
32745,52069,52069,susan ,1
23238,26816,26816,does n't drag an audience down ,1
31468,7510,7510,send audiences out talking about specific scary scenes or startling moments ,1
27654,23786,23786,great visual stylists ,1
3218,8186,8186,is an oddly fascinating depiction of an architect of pop culture ,1
25612,58153,58153,"tartakovsky 's team has some freakish powers of visual charm , ",1
36382,11382,11382,great script ,1
27694,20945,20945,good noir ,1
168,12127,12127,boasts a handful of virtuosic set pieces ,1
9230,59579,59579,classical dramatic animated feature ,1
5449,59469,59469,foremost cinematic poet ,1
22930,45980,45980,takes a simple premise and carries it to unexpected heights . ,1
21579,34512,34512,intelligent high school ,1
4655,47602,47602,little $ 1.8 million charmer ,1
3532,38056,38056,"the best comedy concert movie i 've seen since cho 's previous concert comedy film , i 'm the one that i want , in 2000 . ",1
22137,2731,2731,a lifetime ,1
13345,58743,58743,is exactly how genteel and unsurprising the execution turns out to be . ,1
17639,4370,4370,sparkling newcomer ,1
30465,34861,34861,"for that matter , shrek ) ",1
11002,43670,43670,"like shrek , spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world . ",1
25125,46675,46675,are surprising in how much they engage and even touch us . ,1
22705,55206,55206,dramatic enough ,1
21895,48324,48324,"are also some startling , surrealistic moments ",1
14755,29383,29383,most memorable ,1
15247,5914,5914,end on a positive ( if tragic ) note ,1
4760,9246,9246,action-adventure buffs ,1
11382,4448,4448,of extraordinary journalism ,1
23209,14593,14593,a stunning fusion of music and images ,1
36059,16917,16917,the wit and hoopla ,1
33870,39370,39370,an excellent job ,1
2998,35280,35280,"offers us the sense that on some elemental level , lilia deeply wants to break free of her old life ",1
3647,33865,33865,weirdly likable ,1
34818,40808,40808,in the title pokémon 4ever is terrifying ,0
18008,22386,22386,"smart , romantic drama ",1
13638,29510,29510,talented writer/director anderson ,1
19382,36315,36315,comedy genre ,1
38460,1901,1901,of a poetic ,1
32422,3926,3926,has value can not be denied . ,1
8968,39915,39915,from dawson 's creek ,1
26806,43022,43022,the type of film about growing up that we do n't see often enough these days ,1
37283,24226,24226,appropriately cynical social commentary ,1
29644,20892,20892,comprise a powerful and reasonably fulfilling gestalt . ,1
36574,19216,19216,achieved ,1
6903,18931,18931,this terrific film ,1
10013,61696,61696,easy to take this film at face value and enjoy its slightly humorous and tender story ,1
10469,19327,19327,"shiri is an action film that delivers on the promise of excitement , ",1
10257,62717,62717,"indie of the year , so far . ",1
26100,56323,56323,is fascinating ... ,1
34393,52846,52846,flashy gadgets and whirling fight sequences may look cool ,1
26706,42577,42577,is the kind of movie that deserves a chance to shine . ,1
4028,94,94,"it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1
394,2819,2819,"colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor ",1
25342,31912,31912,"tragedy , bravery , political intrigue , partisans and sabotage ",1
2696,33818,33818,", there 's no way you wo n't be talking about the film once you exit the theater . ",1
23513,3444,3444,the delicious pulpiness of its lurid fiction ,1
5372,26428,26428,loneliness and is n't afraid to provoke introspection in both its characters and its audience . ,1
8995,26474,26474,charismatic enough ,1
13245,726,726,"wonderland adventure , a stalker thriller , and ",1
6892,39108,39108,a hip comedy ,1
14696,7607,7607,sneaks up on you and ,1
24854,4855,4855,prettiest pictures ,1
29693,2860,2860,a brilliant college student ,1
2107,49994,49994,considerable power ,1
23766,7874,7874,"by the end of the movie , you 're definitely convinced that these women are spectacular . ",1
4505,62755,62755,efficiently minimalist style ,1
31219,56916,56916,an art film ,1
31966,39491,39491,extraordinary intelligence and originality ,1
2829,46055,46055,a part of its grand locations ,1
35254,41105,41105,"a conventional , but well-crafted film about a historic legal battle in ireland over a man ",1
12366,2203,2203,huge disappointment coming ,0
26712,18980,18980,the high standards ,1
33312,6631,6631,a light touch ,1
33024,47434,47434,have put together a bold biographical fantasia . ,1
9412,26450,26450,'s real visual charge to the filmmaking ,1
7341,60319,60319,the familiar topic of office politics ,1
30804,7768,7768,manages to deliver a fair bit of vampire fun . ,1
27749,13504,13504,fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte ,1
23503,1129,1129,bigger ,1
10075,48684,48684,full-bodied wit ,1
33824,63856,63856,remain curious about each other against all odds ,1
29643,47156,47156,most savory and hilarious ,1
31839,36977,36977,such high-wattage brainpower coupled with pitch-perfect acting and ,1
8573,43700,43700,the silliness ,1
4498,63494,63494,", you 're in luck . ",1
13512,9048,9048,"a quiet , disquieting triumph ",1
34768,1903,1903,great director ,1
15164,26057,26057,"of small town regret , love , duty and friendship ",1
1846,46757,46757,'s because the laughs come from fairly basic comedic constructs ,1
5343,50548,50548,in one forum or another ,1
25729,27080,27080,wrapping the theater ,1
10193,34879,34879,glass 's dirgelike score ,1
204,15574,15574,sophisticated and ,1
16798,31401,31401,"combines psychological drama , sociological reflection , and high-octane thriller . ",1
3884,44100,44100,process of imparting knowledge . ,1
36631,59522,59522,a little more humanity ,1
1470,49613,49613,"if you liked the previous movies in the series , you 'll have a good time with this one too ",1
15014,36041,36041,slick and ,1
25760,33550,33550,miss wonton floats beyond reality with a certain degree of wit and dignity ,1
13445,60457,60457,harmless ,1
17321,28252,28252,the movie has enough vitality to justify the notion of creating a screen adaptation of evans ' saga of hollywood excess . ,1
5632,33100,33100,of good ,1
30954,59837,59837,a surprisingly sweet and gentle comedy ,1
867,11956,11956,such a gloriously goofy way ,1
18655,18445,18445,the best war movies ,1
16734,56373,56373,", heart-felt drama ",1
20147,37496,37496,a freaky bit of art that 's there to scare while we delight in the images ,1
32601,46178,46178,live up to material ,1
31759,22556,22556,articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . ,1
11098,1751,1751,lively ,1
21227,22828,22828,a sharp movie about otherwise dull subjects ,1
